Código;Descripción;Fecha;Documento;Número;Bodega;Entrada;Salida;Saldo;Valor Unitario;Entrada.1;Salida.1;Saldo.1;Costo Unitario;Empresa_Cliente;Canal_Venta;Punto_Venta
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2022-08-12;Entrada por Compra -;116.0;Almacen Central;18.0;0.0;20.0;101.35593;1824.41;0.0;2025.84;101.3561;;;
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2022-08-12;Salida de Materia Pr;182.0;Almacen Central;0.0;20.0;0.0;0.0;0.0;2027.12;-1.28;101.3561;ARCHENGINE CONSULTORA S.A.C.;Online;
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2022-08-16;Entrada por Compra -;117.0;Almacen Central;5.0;0.0;5.0;101.35593;506.78;0.0;505.5;101.356;;;
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2022-08-16;Salida de Materia Pr;251.0;Almacen Central;0.0;2.0;3.0;0.0;0.0;202.71;302.79;101.356;ELCONSI;Presencial;Sector A
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2022-08-16;Salida de Materia Pr;252.0;Almacen Central;0.0;1.0;2.0;0.0;0.0;101.36;201.43;101.356;Madrid INMOBILIARIA;Online;
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2022-08-17;Salida de Materia Pr;254.0;Almacen Central;0.0;2.0;0.0;0.0;0.0;202.71;-1.28;101.356;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Presencial;Sector B
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2022-08-18;Entrada por Compra -;119.0;Almacen Central;2.0;0.0;2.0;101.35593;202.71;0.0;201.43;101.355;;;
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2022-08-18;Salida de Materia Pr;189.0;Almacen Central;0.0;2.0;0.0;0.0;0.0;202.71;-1.28;101.355;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector A
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2022-08-20;Entrada por Compra -;120.0;Almacen Central;5.0;0.0;5.0;101.35593;506.78;0.0;505.5;101.356;;;
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2022-08-25;Entrada por Compra -;122.0;Almacen Central;10.0;0.0;15.0;101.35593;1013.56;0.0;1519.06;101.356;;;
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2022-08-25;Salida de Materia Pr;195.0;Almacen Central;0.0;11.0;4.0;0.0;0.0;1114.92;404.14;101.356;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Presencial;Sector A
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2022-08-25;Salida de Materia Pr;196.0;Almacen Central;0.0;2.0;2.0;0.0;0.0;202.71;201.43;101.356;DRAGON;Presencial;Sector A
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2022-09-06;Entrada por Compra -;127.0;Almacen Central;5.0;0.0;7.0;101.35593;506.78;0.0;708.21;101.356;;;
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2022-09-07;Salida de Materia Pr;214.0;Almacen Central;0.0;2.0;5.0;0.0;0.0;202.71;505.5;101.356;Madrid INMOBILIARIA;Presencial;Sector A
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2022-09-09;Salida de Materia Pr;253.0;Almacen Central;0.0;5.0;0.0;0.0;0.0;506.78;-1.28;101.356;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Presencial;Sector B
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2022-09-10;Entrada por Compra -;133.0;Almacen Central;20.0;0.0;20.0;101.35593;2027.12;0.0;2025.84;101.356;;;
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2022-09-12;Salida de Materia Pr;220.0;Almacen Central;0.0;12.0;8.0;0.0;0.0;1216.27;809.57;101.356;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector A
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2022-09-13;Salida de Materia Pr;221.0;Almacen Central;0.0;2.0;6.0;0.0;0.0;202.71;606.86;101.356;DRAGON;Online;
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2022-09-14;Salida de Materia Pr;225.0;Almacen Central;0.0;2.0;4.0;0.0;0.0;202.71;404.15;101.356;DRAGON;Online;
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2022-09-19;Salida de Materia Pr;232.0;Almacen Central;0.0;3.0;1.0;0.0;0.0;304.07;100.08;101.356;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Presencial;Sector A
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2022-09-27;Entrada por Compra -;144.0;Almacen Central;5.0;0.0;6.0;101.35593;506.78;0.0;606.86;101.356;;;
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2022-09-30;Salida de Materia Pr;266.0;Almacen Central;0.0;4.0;2.0;0.0;0.0;405.42;201.44;101.356;CIM;Presencial;Sector A
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2022-09-30;Salida de Materia Pr;267.0;Almacen Central;0.0;1.0;1.0;0.0;0.0;101.36;100.08;101.356;SETECOM AIR;Presencial;Sector B
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2022-10-06;Salida Producto Term;11.0;Almacen Central;0.0;1.0;0.0;0.0;0.0;101.36;-1.28;101.356;CIM;Presencial;Sector B
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2022-12-15;Entrada por Compra -;174.0;Almacen Central;5.0;0.0;5.0;90.762711;453.81;0.0;452.53;90.762;;;
'6;PLANCHA GALVANIZADA  F°G° 0.90 (1200x2400mm);2022-12-15;Salida de Materia Pr;370.0;Almacen Central;0.0;5.0;0.0;0.0;0.0;453.81;-1.28;90.762;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector B
'60;CAJA DE PASE 650X350X150MM - TIPO C (F.G.1.20);2021-04-14;Saldo Anterior;;;;0.0;0.0;;;;0.0;1.0;;;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2021-12-29;Saldo Anterior;;;;0.0;129.0;;;;129.0;1.0;;;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-01-03;Salida por Consumo;6.0;Almacen Punto de Ventas 1;0.0;9.0;120.0;0.0;0.0;9.0;120.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-01-06;Salida por Consumo;33.0;Almacen Punto de Ventas 1;0.0;14.0;106.0;0.0;0.0;14.0;106.0;1.0;ELCONSI;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-01-07;Traspaso entre Almac;4.0;Almacen Punto de Venta 2;0.0;90.0;16.0;0.0;0.0;90.0;16.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Online;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-01-07;Traspaso entre Almac;4.0;Almacen Punto de Ventas 1;90.0;0.0;106.0;0.0;90.0;0.0;106.0;1.0;;;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-01-10;Salida por Consumo;45.0;Almacen Punto de Ventas 1;0.0;10.0;96.0;0.0;0.0;10.0;96.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-01-15;Venta Tienda Sin Doc;22.0;Almacen Punto de Ventas 1;0.0;2.0;94.0;0.0;0.0;2.0;94.0;1.0;SETECOM AIR;Online;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-01-18;Salida por Consumo;103.0;Almacen Punto de Ventas 1;0.0;6.0;88.0;0.0;0.0;6.0;88.0;1.0;ELCONSI;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-01-22;Salida por Consumo;115.0;Almacen Punto de Ventas 1;0.0;5.0;83.0;0.0;0.0;5.0;83.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector A
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-01-25;Salida por Consumo;131.0;Almacen Punto de Ventas 1;0.0;3.0;80.0;0.0;0.0;3.0;80.0;1.0;ELCONSI;Online;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-01-26;Entrada por Producci;34.0;Almacen Central;20.0;0.0;100.0;1.0;20.0;0.0;100.0;1.0;;;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-01-26;Guía de remisión - R;22.0;Almacen Central;0.0;20.0;80.0;0.0;0.0;20.0;80.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-01-26;Guía de remisión - R;22.0;Almacen Punto de Ventas 1;20.0;0.0;100.0;0.0;20.0;0.0;100.0;1.0;;;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-01-26;Venta Tienda Sin Doc;46.0;Almacen Punto de Ventas 1;0.0;5.0;95.0;0.0;0.0;5.0;95.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-01-27;Salida por Consumo;145.0;Almacen Punto de Ventas 1;0.0;2.0;93.0;0.0;0.0;2.0;93.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-01-27;Entrada por Producci;41.0;Almacen Central;154.0;0.0;247.0;1.0;154.0;0.0;247.0;1.0;;;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-01-27;Salida por Consumo;148.0;Almacen Punto de Ventas 1;0.0;8.0;239.0;0.0;0.0;8.0;239.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-01-28;Venta Tienda Sin Doc;53.0;Almacen Punto de Ventas 1;0.0;10.0;229.0;0.0;0.0;10.0;229.0;1.0;DRAGON;Presencial;Sector A
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-01-29;Salida por Consumo;159.0;Almacen Punto de Ventas 1;0.0;10.0;219.0;0.0;0.0;10.0;219.0;1.0;DRAGON;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-01-29;Salida por Consumo;161.0;Almacen Punto de Ventas 1;0.0;1.0;218.0;0.0;0.0;1.0;218.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-01-29;Guía de remisión - R;25.0;Almacen Central;0.0;154.0;64.0;0.0;0.0;154.0;64.0;1.0;SETECOM AIR;Online;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-01-29;Guía de remisión - R;25.0;Almacen Punto de Venta 2;154.0;0.0;218.0;0.0;154.0;0.0;218.0;1.0;;;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-02-04;Venta Tienda Sin Doc;63.0;Almacen Punto de Ventas 1;0.0;10.0;208.0;0.0;0.0;10.0;208.0;1.0;Madrid INMOBILIARIA;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-02-09;Salida por Consumo;222.0;Almacen Punto de Ventas 1;0.0;10.0;198.0;0.0;0.0;10.0;198.0;1.0;ELCONSI;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-02-15;Venta Tienda Sin Doc;77.0;Almacen Punto de Ventas 1;0.0;12.0;186.0;0.0;0.0;12.0;186.0;1.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Presencial;Sector A
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-02-16;Venta Tienda Sin Doc;82.0;Almacen Punto de Ventas 1;0.0;2.0;184.0;0.0;0.0;2.0;184.0;1.0;Madrid INMOBILIARIA;Presencial;Sector A
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-02-22;Salida por Consumo;500000755.0;Almacen Punto de Ventas 1;0.0;3.0;181.0;0.0;0.0;3.0;181.0;1.0;NEVADO CONSTRUCTORA;Online;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-02-23;Venta Tienda Sin Doc;96.0;Almacen Punto de Ventas 1;0.0;6.0;175.0;0.0;0.0;6.0;175.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-02-23;Traspaso entre Almac;39.0;Almacen Punto de Venta 2;0.0;90.0;85.0;0.0;0.0;90.0;85.0;1.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-02-23;Traspaso entre Almac;39.0;Almacen Punto de Ventas 1;90.0;0.0;175.0;0.0;90.0;0.0;175.0;1.0;;;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-02-26;Salida por Consumo;500000789.0;Almacen Punto de Ventas 1;0.0;10.0;165.0;0.0;0.0;10.0;165.0;1.0;ELCONSI;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-02-26;Salida por Consumo;500000791.0;Almacen Punto de Ventas 1;0.0;20.0;145.0;0.0;0.0;20.0;145.0;1.0;CIM;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-03-01;Salida por Consumo;500000803.0;Almacen Punto de Ventas 1;0.0;6.0;139.0;0.0;0.0;6.0;139.0;1.0;ELCONSI;Online;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-03-02;Salida por Consumo;500000822.0;Almacen Punto de Ventas 1;0.0;2.0;137.0;0.0;0.0;2.0;137.0;1.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-03-02;Salida por Consumo;500000825.0;Almacen Punto de Ventas 1;0.0;2.0;135.0;0.0;0.0;2.0;135.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-03-03;Salida por Consumo;500000828.0;Almacen Punto de Ventas 1;0.0;10.0;125.0;0.0;0.0;10.0;125.0;1.0;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-03-03;Salida por Consumo;500000830.0;Almacen Punto de Ventas 1;0.0;8.0;117.0;0.0;0.0;8.0;117.0;1.0;PROCISA INGENIEROS S.A.C.;Online;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-03-04;Venta Tienda Sin Doc;115.0;Almacen Punto de Ventas 1;0.0;8.0;109.0;0.0;0.0;8.0;109.0;1.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Online;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-03-09;Venta Tienda Sin Doc;121.0;Almacen Punto de Ventas 1;0.0;1.0;108.0;0.0;0.0;1.0;108.0;1.0;Madrid INMOBILIARIA;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-03-10;Venta Tienda Sin Doc;126.0;Almacen Punto de Ventas 1;0.0;30.0;78.0;0.0;0.0;30.0;78.0;1.0;SETECOM AIR;Online;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-03-11;Venta Tienda Sin Doc;128.0;Almacen Punto de Ventas 1;0.0;3.0;75.0;0.0;0.0;3.0;75.0;1.0;SETECOM AIR;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-03-15;Traspaso entre Almac;51.0;Almacen Punto de Venta 2;0.0;64.0;11.0;0.0;0.0;64.0;11.0;1.0;NEVADO CONSTRUCTORA;Online;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-03-15;Traspaso entre Almac;51.0;Almacen Punto de Ventas 1;64.0;0.0;75.0;0.0;64.0;0.0;75.0;1.0;;;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-03-23;Salida por Consumo;500000942.0;Almacen Punto de Ventas 1;0.0;6.0;69.0;0.0;0.0;6.0;69.0;1.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-03-23;Venta Tienda Sin Doc;143.0;Almacen Punto de Ventas 1;0.0;2.0;67.0;0.0;0.0;2.0;67.0;1.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Presencial;Sector A
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-03-24;Venta Tienda Sin Doc;144.0;Almacen Punto de Ventas 1;0.0;2.0;65.0;0.0;0.0;2.0;65.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-03-24;Salida por Consumo;500000952.0;Almacen Punto de Ventas 1;0.0;18.0;47.0;0.0;0.0;18.0;47.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector A
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-03-25;Salida por Consumo;500000954.0;Almacen Punto de Ventas 1;0.0;27.0;20.0;0.0;0.0;27.0;20.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Online;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-04-29;Entrada por Producci;215.0;Almacen Central;50.0;0.0;70.0;1.0;50.0;0.0;70.0;1.0;;;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-04-29;Guía de remisión - R;100003558.0;Almacen Central;0.0;50.0;20.0;0.0;0.0;50.0;20.0;1.0;SETECOM AIR;Online;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-04-29;Guía de remisión - R;100003558.0;Almacen Punto de Ventas 1;50.0;0.0;70.0;0.0;50.0;0.0;70.0;1.0;;;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-05-02;Entrada por Producci;216.0;Almacen Central;70.0;0.0;140.0;1.0;70.0;0.0;140.0;1.0;;;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-05-02;Guía de remisión - R;100003561.0;Almacen Central;0.0;70.0;70.0;0.0;0.0;70.0;70.0;1.0;DRAGON;Online;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-05-02;Guía de remisión - R;100003561.0;Almacen Punto de Ventas 1;70.0;0.0;140.0;0.0;70.0;0.0;140.0;1.0;;;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-05-03;Salida por Consumo;500001130.0;Almacen Punto de Ventas 1;0.0;1.0;139.0;0.0;0.0;1.0;139.0;1.0;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector A
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-05-04;Entrada por Producci;220.0;Almacen Central;120.0;0.0;259.0;1.0;120.0;0.0;259.0;1.0;;;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-05-04;Guía de remisión - R;100003566.0;Almacen Central;0.0;120.0;139.0;0.0;0.0;120.0;139.0;1.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Online;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-05-04;Guía de remisión - R;100003566.0;Almacen Punto de Ventas 1;120.0;0.0;259.0;0.0;120.0;0.0;259.0;1.0;;;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-05-04;Venta Tienda Sin Doc;209.0;Almacen Punto de Ventas 1;0.0;120.0;139.0;0.0;0.0;120.0;139.0;1.0;Madrid INMOBILIARIA;Online;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-05-09;Venta Tienda Sin Doc;216.0;Almacen Punto de Ventas 1;0.0;2.0;137.0;0.0;0.0;2.0;137.0;1.0;NEVADO CONSTRUCTORA;Online;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-05-13;Venta Tienda Sin Doc;223.0;Almacen Punto de Ventas 1;0.0;3.0;134.0;0.0;0.0;3.0;134.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector A
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-05-14;Salida por Consumo;700000022.0;Almacen Punto de Ventas 1;0.0;2.0;132.0;0.0;0.0;2.0;132.0;1.0;Madrid INMOBILIARIA;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-05-14;Salida por Consumo;700000024.0;Almacen Punto de Ventas 1;0.0;2.0;130.0;0.0;0.0;2.0;130.0;1.0;JEF;Online;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-05-16;Venta Tienda Sin Doc;224.0;Almacen Punto de Ventas 1;0.0;1.0;129.0;0.0;0.0;1.0;129.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Online;
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-05-19;Venta Tienda Sin Doc;229.0;Almacen Punto de Ventas 1;0.0;10.0;119.0;0.0;0.0;10.0;119.0;1.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-05-21;Salida por Consumo;700000054.0;Almacen Punto de Ventas 1;0.0;8.0;111.0;0.0;0.0;8.0;111.0;1.0;JEF;Presencial;Sector A
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-05-26;Salida por Consumo;700000077.0;Almacen Punto de Ventas 1;0.0;6.0;105.0;0.0;0.0;6.0;105.0;1.0;SETECOM AIR;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-05-26;Salida por Consumo;700000084.0;Almacen Punto de Ventas 1;0.0;8.0;97.0;0.0;0.0;8.0;97.0;1.0;JEF;Presencial;Sector B
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-05-26;Venta Tienda Sin Doc;239.0;Almacen Punto de Ventas 1;0.0;1.0;96.0;0.0;0.0;1.0;96.0;1.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Presencial;Sector A
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-05-27;Venta Tienda Sin Doc;240.0;Almacen Punto de Ventas 1;0.0;6.0;90.0;0.0;0.0;6.0;90.0;1.0;JEF;Presencial;Sector A
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-05-30;Salida por Consumo;700000098.0;Almacen Punto de Ventas 1;0.0;10.0;80.0;0.0;0.0;10.0;80.0;1.0;JEF;Presencial;Sector A
'61;CAJA DE PASE 200X200X100MM (F. G. 0.60);2022-06-03;Ajuste de Salida;26.0;Almacen Punto de Ventas 1;0.0;80.0;0.0;0.0;0.0;80.0;0.0;1.0;PROCISA INGENIEROS S.A.C.;Online;
'62;CAJA DE PASE ELECTRICA 3990X245X200MM (F.G.1.50);2021-05-14;Saldo Anterior;;;;0.0;0.0;;;;0.0;1.0;;;
'63;CAJA DE PASE 350X350X150MM (F.G.1.50);2021-10-13;Saldo Anterior;;;;0.0;0.0;;;;0.0;1.0;;;
'64;CAJA DE PASE 250X250X100MM (F.G.0.60);2021-12-28;Saldo Anterior;;;;0.0;104.0;;;;104.0;1.0;;;
'64;CAJA DE PASE 250X250X100MM (F.G.0.60);2022-01-14;Venta Tienda Sin Doc;20.0;Almacen Punto de Ventas 1;0.0;4.0;100.0;0.0;0.0;4.0;100.0;1.0;CIM;Presencial;Sector B
'64;CAJA DE PASE 250X250X100MM (F.G.0.60);2022-01-15;Venta Tienda Sin Doc;22.0;Almacen Punto de Ventas 1;0.0;4.0;96.0;0.0;0.0;4.0;96.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector B
'64;CAJA DE PASE 250X250X100MM (F.G.0.60);2022-01-27;Salida por Consumo;145.0;Almacen Punto de Ventas 1;0.0;3.0;93.0;0.0;0.0;3.0;93.0;1.0;SETECOM AIR;Presencial;Sector B
'64;CAJA DE PASE 250X250X100MM (F.G.0.60);2022-01-27;Venta Tienda Sin Doc;50.0;Almacen Punto de Ventas 1;0.0;6.0;87.0;0.0;0.0;6.0;87.0;1.0;Madrid INMOBILIARIA;Presencial;Sector B
'64;CAJA DE PASE 250X250X100MM (F.G.0.60);2022-02-09;Salida por Consumo;222.0;Almacen Punto de Ventas 1;0.0;10.0;77.0;0.0;0.0;10.0;77.0;1.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Presencial;Sector B
'64;CAJA DE PASE 250X250X100MM (F.G.0.60);2022-02-10;Venta Tienda Sin Doc;72.0;Almacen Punto de Ventas 1;0.0;1.0;76.0;0.0;0.0;1.0;76.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B
'64;CAJA DE PASE 250X250X100MM (F.G.0.60);2022-02-12;Venta Tienda Sin Doc;75.0;Almacen Punto de Ventas 1;0.0;1.0;75.0;0.0;0.0;1.0;75.0;1.0;JEF;Presencial;Sector A
'64;CAJA DE PASE 250X250X100MM (F.G.0.60);2022-02-12;Venta Tienda Sin Doc;76.0;Almacen Punto de Ventas 1;0.0;5.0;70.0;0.0;0.0;5.0;70.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector A
'64;CAJA DE PASE 250X250X100MM (F.G.0.60);2022-02-19;Venta Tienda Sin Doc;90.0;Almacen Punto de Ventas 1;0.0;5.0;65.0;0.0;0.0;5.0;65.0;1.0;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector A
'64;CAJA DE PASE 250X250X100MM (F.G.0.60);2022-02-23;Venta Tienda Sin Doc;97.0;Almacen Punto de Ventas 1;0.0;2.0;63.0;0.0;0.0;2.0;63.0;1.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Presencial;Sector B
'64;CAJA DE PASE 250X250X100MM (F.G.0.60);2022-03-02;Salida por Consumo;500000819.0;Almacen Punto de Ventas 1;0.0;6.0;57.0;0.0;0.0;6.0;57.0;1.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Online;
'64;CAJA DE PASE 250X250X100MM (F.G.0.60);2022-03-02;Salida por Consumo;500000825.0;Almacen Punto de Ventas 1;0.0;2.0;55.0;0.0;0.0;2.0;55.0;1.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Presencial;Sector B
'64;CAJA DE PASE 250X250X100MM (F.G.0.60);2022-03-03;Salida por Consumo;500000830.0;Almacen Punto de Ventas 1;0.0;2.0;53.0;0.0;0.0;2.0;53.0;1.0;ELCONSI;Presencial;Sector B
'64;CAJA DE PASE 250X250X100MM (F.G.0.60);2022-03-03;Venta Tienda Sin Doc;113.0;Almacen Punto de Ventas 1;0.0;1.0;52.0;0.0;0.0;1.0;52.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector B
'64;CAJA DE PASE 250X250X100MM (F.G.0.60);2022-03-07;Salida por Consumo;500000844.0;Almacen Punto de Ventas 1;0.0;1.0;51.0;0.0;0.0;1.0;51.0;1.0;SETECOM AIR;Online;
'64;CAJA DE PASE 250X250X100MM (F.G.0.60);2022-03-09;Venta Tienda Sin Doc;121.0;Almacen Punto de Ventas 1;0.0;1.0;50.0;0.0;0.0;1.0;50.0;1.0;JEF;Presencial;Sector B
'64;CAJA DE PASE 250X250X100MM (F.G.0.60);2022-03-09;Venta Tienda Sin Doc;123.0;Almacen Punto de Ventas 1;0.0;3.0;47.0;0.0;0.0;3.0;47.0;1.0;JEF;Online;
