Código;Descripción;Fecha;Documento;Número;Bodega;Entrada;Salida;Saldo;Valor Unitario;Entrada.1;Salida.1;Saldo.1;Costo Unitario;Empresa_Cliente;Canal_Venta;Punto_Venta
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-09-18;Salida por Consumo;1032842.0;Almacen Central;0.0;2092.0;301117.0;;;;;;CIM;Online;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-09-26;Apertura;1032843.0;Almacen Central;1782.0;0.0;302899.0;;;;;;;;
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-09-25;Apertura;1032844.0;Almacen Central;3541.0;0.0;306440.0;;;;;;;;
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-09-30;Guía de remisión - R;1032845.0;Almacen Central;0.0;579.0;305861.0;;;;;;NEVADO CONSTRUCTORA;Online;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-09-26;Venta Tienda Sin Doc;1032846.0;Almacen Central;0.0;662.0;305199.0;;;;;;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Online;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-09-25;Venta Tienda Sin Doc;1032847.0;Almacen Central;0.0;325.0;304874.0;;;;;;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-09-29;Salida por Consumo;1032848.0;Almacen Central;0.0;383.0;304491.0;;;;;;NEVADO CONSTRUCTORA;Online;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-09-25;Venta Tienda Sin Doc;1032849.0;Almacen Central;0.0;324.0;304167.0;;;;;;JEF;Presencial;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-09-30;Salida por Consumo;1032850.0;Almacen Central;0.0;239.0;303928.0;;;;;;CIM;Online;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-09-24;Venta Tienda Sin Doc;1032851.0;Almacen Central;0.0;229.0;303699.0;;;;;;SETECOM AIR;Online;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-09-30;Salida por Consumo;1032852.0;Almacen Central;0.0;104.0;303595.0;;;;;;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Online;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-09-30;Salida por Consumo;1032853.0;Almacen Central;0.0;643.0;302952.0;;;;;;SETECOM AIR;Online;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-03;Entrada por Producci;1032854.0;Almacen Central;1167.0;0.0;304119.0;;;;;;;;
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-02;Entrada por Producci;1032855.0;Almacen Central;931.0;0.0;305050.0;;;;;;;;
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-02;Apertura;1032856.0;Almacen Central;1645.0;0.0;306695.0;;;;;;;;
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-06;Venta Tienda Sin Doc;1032857.0;Almacen Central;0.0;226.0;306469.0;;;;;;Consultores en Ingeniería y Mantenimiento General S.A.C.;Online;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-07;Venta Tienda Sin Doc;1032858.0;Almacen Central;0.0;429.0;306040.0;;;;;;ARCHENGINE CONSULTORA S.A.C.;Online;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-01;Salida por Consumo;1032859.0;Almacen Central;0.0;193.0;305847.0;;;;;;PROCISA INGENIEROS S.A.C.;Online;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-06;Salida por Consumo;1032860.0;Almacen Central;0.0;117.0;305730.0;;;;;;Madrid INMOBILIARIA;Online;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-06;Salida por Consumo;1032861.0;Almacen Central;0.0;109.0;305621.0;;;;;;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Online;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-02;Salida por Consumo;1032862.0;Almacen Central;0.0;391.0;305230.0;;;;;;CIM;Online;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-06;Venta Tienda Sin Doc;1032863.0;Almacen Central;0.0;238.0;304992.0;;;;;;CIM;Online;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-06;Salida por Consumo;1032864.0;Almacen Central;0.0;143.0;304849.0;;;;;;CIM;Online;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-07;Venta Tienda Sin Doc;1032865.0;Almacen Central;0.0;1039.0;303810.0;;;;;;CIM;Presencial;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-10;Apertura;1032866.0;Almacen Central;1513.0;0.0;305323.0;;;;;;;;
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-08;Entrada por Producci;1032867.0;Almacen Central;1708.0;0.0;307031.0;;;;;;;;
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-14;Venta Tienda Sin Doc;1032868.0;Almacen Central;0.0;498.0;306533.0;;;;;;NEVADO CONSTRUCTORA;Presencial;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-09;Guía de remisión - R;1032869.0;Almacen Central;0.0;266.0;306267.0;;;;;;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Online;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-13;Salida por Consumo;1032870.0;Almacen Central;0.0;377.0;305890.0;;;;;;DRAGON;Presencial;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-10;Guía de remisión - R;1032871.0;Almacen Central;0.0;105.0;305785.0;;;;;;ELCONSI;Online;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-09;Salida por Consumo;1032872.0;Almacen Central;0.0;128.0;305657.0;;;;;;H&R ELECTRICAL ENGINEERS S.A.C.;Online;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-10;Salida por Consumo;1032873.0;Almacen Central;0.0;74.0;305583.0;;;;;;ARCHENGINE CONSULTORA S.A.C.;Online;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-12;Venta Tienda Sin Doc;1032874.0;Almacen Central;0.0;93.0;305490.0;;;;;;JEF;Presencial;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-08;Venta Tienda Sin Doc;1032875.0;Almacen Central;0.0;89.0;305401.0;;;;;;DRAGON;Presencial;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-12;Salida por Consumo;1032876.0;Almacen Central;0.0;194.0;305207.0;;;;;;JEF;Online;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-12;Salida por Consumo;1032877.0;Almacen Central;0.0;637.0;304570.0;;;;;;H&R ELECTRICAL ENGINEERS S.A.C.;Online;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-17;Entrada por Producci;1032878.0;Almacen Central;1684.0;0.0;306254.0;;;;;;;;
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-16;Entrada por Producci;1032879.0;Almacen Central;1063.0;0.0;307317.0;;;;;;;;
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-17;Apertura;1032880.0;Almacen Central;1393.0;0.0;308710.0;;;;;;;;
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-16;Salida por Consumo;1032881.0;Almacen Central;0.0;827.0;307883.0;;;;;;NEVADO CONSTRUCTORA;Online;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-15;Salida por Consumo;1032882.0;Almacen Central;0.0;691.0;307192.0;;;;;;PROCISA INGENIEROS S.A.C.;Presencial;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-16;Venta Tienda Sin Doc;1032883.0;Almacen Central;0.0;417.0;306775.0;;;;;;CIM;Online;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-18;Guía de remisión - R;1032884.0;Almacen Central;0.0;406.0;306369.0;;;;;;Consultores en Ingeniería y Mantenimiento General S.A.C.;Online;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-21;Venta Tienda Sin Doc;1032885.0;Almacen Central;0.0;261.0;306108.0;;;;;;PROCISA INGENIEROS S.A.C.;Online;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-18;Salida por Consumo;1032886.0;Almacen Central;0.0;242.0;305866.0;;;;;;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-16;Salida por Consumo;1032887.0;Almacen Central;0.0;144.0;305722.0;;;;;;NEVADO CONSTRUCTORA;Presencial;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-20;Guía de remisión - R;1032888.0;Almacen Central;0.0;612.0;305110.0;;;;;;PROCISA INGENIEROS S.A.C.;Online;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-22;Entrada por Producci;1032889.0;Almacen Central;5194.0;0.0;310304.0;;;;;;;;
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-27;Venta Tienda Sin Doc;1032890.0;Almacen Central;0.0;542.0;309762.0;;;;;;ARCHENGINE CONSULTORA S.A.C.;Online;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-24;Guía de remisión - R;1032891.0;Almacen Central;0.0;416.0;309346.0;;;;;;CIM;Online;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-26;Venta Tienda Sin Doc;1032892.0;Almacen Central;0.0;588.0;308758.0;;;;;;SETECOM AIR;Presencial;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-22;Guía de remisión - R;1032893.0;Almacen Central;0.0;703.0;308055.0;;;;;;DRAGON;Presencial;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-22;Venta Tienda Sin Doc;1032894.0;Almacen Central;0.0;129.0;307926.0;;;;;;ARCHENGINE CONSULTORA S.A.C.;Online;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-22;Venta Tienda Sin Doc;1032895.0;Almacen Central;0.0;436.0;307490.0;;;;;;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-24;Salida por Consumo;1032896.0;Almacen Central;0.0;331.0;307159.0;;;;;;H&R ELECTRICAL ENGINEERS S.A.C.;Online;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-24;Guía de remisión - R;1032897.0;Almacen Central;0.0;333.0;306826.0;;;;;;PROCISA INGENIEROS S.A.C.;Presencial;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-26;Salida por Consumo;1032898.0;Almacen Central;0.0;1039.0;305787.0;;;;;;SETECOM AIR;Online;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-31;Entrada por Producci;1032899.0;Almacen Central;3203.0;0.0;308990.0;;;;;;;;
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-11-03;Salida por Consumo;1032900.0;Almacen Central;0.0;554.0;308436.0;;;;;;Consultores en Ingeniería y Mantenimiento General S.A.C.;Presencial;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-11-02;Salida por Consumo;1032901.0;Almacen Central;0.0;336.0;308100.0;;;;;;SETECOM AIR;Online;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-30;Salida por Consumo;1032902.0;Almacen Central;0.0;167.0;307933.0;;;;;;NEVADO CONSTRUCTORA;Presencial;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-10-31;Salida por Consumo;1032903.0;Almacen Central;0.0;1680.0;306253.0;;;;;;Madrid INMOBILIARIA;Online;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-11-05;Entrada por Producci;1032904.0;Almacen Central;2186.0;0.0;308439.0;;;;;;;;
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-11-06;Apertura;1032905.0;Almacen Central;2209.0;0.0;310648.0;;;;;;;;
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-11-10;Venta Tienda Sin Doc;1032906.0;Almacen Central;0.0;340.0;310308.0;;;;;;Consultores en Ingeniería y Mantenimiento General S.A.C.;Online;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-11-11;Venta Tienda Sin Doc;1032907.0;Almacen Central;0.0;591.0;309717.0;;;;;;Madrid INMOBILIARIA;Online;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-11-08;Salida por Consumo;1032908.0;Almacen Central;0.0;336.0;309381.0;;;;;;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Online;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-11-05;Venta Tienda Sin Doc;1032909.0;Almacen Central;0.0;132.0;309249.0;;;;;;ELCONSI;Online;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-11-06;Salida por Consumo;1032910.0;Almacen Central;0.0;218.0;309031.0;;;;;;Consultores en Ingeniería y Mantenimiento General S.A.C.;Online;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-11-07;Salida por Consumo;1032911.0;Almacen Central;0.0;160.0;308871.0;;;;;;PROCISA INGENIEROS S.A.C.;Online;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-11-10;Salida por Consumo;1032912.0;Almacen Central;0.0;446.0;308425.0;;;;;;NEVADO CONSTRUCTORA;Online;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-11-08;Venta Tienda Sin Doc;1032913.0;Almacen Central;0.0;162.0;308263.0;;;;;;DRAGON;Presencial;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-11-09;Venta Tienda Sin Doc;1032914.0;Almacen Central;0.0;153.0;308110.0;;;;;;NEVADO CONSTRUCTORA;Presencial;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-11-09;Venta Tienda Sin Doc;1032915.0;Almacen Central;0.0;1284.0;306826.0;;;;;;H&R ELECTRICAL ENGINEERS S.A.C.;Online;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-11-13;Apertura;1032916.0;Almacen Central;4909.0;0.0;311735.0;;;;;;;;
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-11-13;Salida por Consumo;1032917.0;Almacen Central;0.0;483.0;311252.0;;;;;;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Online;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-11-18;Salida por Consumo;1032918.0;Almacen Central;0.0;174.0;311078.0;;;;;;PROCISA INGENIEROS S.A.C.;Online;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-11-15;Guía de remisión - R;1032919.0;Almacen Central;0.0;340.0;310738.0;;;;;;CIM;Online;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-11-14;Salida por Consumo;1032920.0;Almacen Central;0.0;210.0;310528.0;;;;;;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Online;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-11-17;Guía de remisión - R;1032921.0;Almacen Central;0.0;185.0;310343.0;;;;;;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-11-17;Salida por Consumo;1032922.0;Almacen Central;0.0;2450.0;307893.0;;;;;;NEVADO CONSTRUCTORA;Online;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-11-19;Apertura;1032923.0;Almacen Central;1420.0;0.0;309313.0;;;;;;;;
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-11-20;Apertura;1032924.0;Almacen Central;2219.0;0.0;311532.0;;;;;;;;
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-11-25;Guía de remisión - R;1032925.0;Almacen Central;0.0;656.0;310876.0;;;;;;DRAGON;Online;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-11-23;Venta Tienda Sin Doc;1032926.0;Almacen Central;0.0;309.0;310567.0;;;;;;SETECOM AIR;Online;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-11-25;Guía de remisión - R;1032927.0;Almacen Central;0.0;462.0;310105.0;;;;;;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Presencial;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-11-19;Guía de remisión - R;1032928.0;Almacen Central;0.0;227.0;309878.0;;;;;;Madrid INMOBILIARIA;Online;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-11-22;Salida por Consumo;1032929.0;Almacen Central;0.0;168.0;309710.0;;;;;;ELCONSI;Presencial;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-11-19;Venta Tienda Sin Doc;1032930.0;Almacen Central;0.0;1128.0;308582.0;;;;;;CIM;Online;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-11-27;Apertura;1032931.0;Almacen Central;1907.0;0.0;310489.0;;;;;;;;
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-11-26;Apertura;1032932.0;Almacen Central;1317.0;0.0;311806.0;;;;;;;;
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-11-26;Entrada por Producci;1032933.0;Almacen Central;2769.0;0.0;314575.0;;;;;;;;
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-11-28;Salida por Consumo;1032934.0;Almacen Central;0.0;745.0;313830.0;;;;;;PROCISA INGENIEROS S.A.C.;Online;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-11-29;Venta Tienda Sin Doc;1032935.0;Almacen Central;0.0;499.0;313331.0;;;;;;ELCONSI;Online;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-12-02;Venta Tienda Sin Doc;1032936.0;Almacen Central;0.0;601.0;312730.0;;;;;;ARCHENGINE CONSULTORA S.A.C.;Online;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-12-01;Salida por Consumo;1032937.0;Almacen Central;0.0;533.0;312197.0;;;;;;Madrid INMOBILIARIA;Online;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-11-27;Salida por Consumo;1032938.0;Almacen Central;0.0;224.0;311973.0;;;;;;Madrid INMOBILIARIA;Online;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-11-27;Salida por Consumo;1032939.0;Almacen Central;0.0;259.0;311714.0;;;;;;ARCHENGINE CONSULTORA S.A.C.;Online;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-12-01;Salida por Consumo;1032940.0;Almacen Central;0.0;190.0;311524.0;;;;;;Madrid INMOBILIARIA;Presencial;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-11-27;Guía de remisión - R;1032941.0;Almacen Central;0.0;1082.0;310442.0;;;;;;PROCISA INGENIEROS S.A.C.;Online;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-12-04;Entrada por Producci;1032942.0;Almacen Central;2641.0;0.0;313083.0;;;;;;;;
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-12-05;Apertura;1032943.0;Almacen Central;1609.0;0.0;314692.0;;;;;;;;
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-12-05;Entrada por Producci;1032944.0;Almacen Central;2960.0;0.0;317652.0;;;;;;;;
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-12-08;Salida por Consumo;1032945.0;Almacen Central;0.0;1082.0;316570.0;;;;;;Madrid INMOBILIARIA;Presencial;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-12-05;Guía de remisión - R;1032946.0;Almacen Central;0.0;185.0;316385.0;;;;;;CIM;Presencial;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-12-08;Salida por Consumo;1032947.0;Almacen Central;0.0;793.0;315592.0;;;;;;NEVADO CONSTRUCTORA;Online;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-12-05;Salida por Consumo;1032948.0;Almacen Central;0.0;197.0;315395.0;;;;;;ARCHENGINE CONSULTORA S.A.C.;Online;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-12-06;Salida por Consumo;1032949.0;Almacen Central;0.0;486.0;314909.0;;;;;;NEVADO CONSTRUCTORA;Online;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-12-09;Venta Tienda Sin Doc;1032950.0;Almacen Central;0.0;1788.0;313121.0;;;;;;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-12-10;Apertura;1032951.0;Almacen Central;5612.0;0.0;318733.0;;;;;;;;
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-12-15;Guía de remisión - R;1032952.0;Almacen Central;0.0;431.0;318302.0;;;;;;DRAGON;Online;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-12-14;Venta Tienda Sin Doc;1032953.0;Almacen Central;0.0;295.0;318007.0;;;;;;SETECOM AIR;Online;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-12-13;Venta Tienda Sin Doc;1032954.0;Almacen Central;0.0;479.0;317528.0;;;;;;JEF;Presencial;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-12-11;Salida por Consumo;1032955.0;Almacen Central;0.0;285.0;317243.0;;;;;;DRAGON;Online;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-12-14;Salida por Consumo;1032956.0;Almacen Central;0.0;381.0;316862.0;;;;;;Consultores en Ingeniería y Mantenimiento General S.A.C.;Online;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-12-16;Salida por Consumo;1032957.0;Almacen Central;0.0;91.0;316771.0;;;;;;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-12-16;Salida por Consumo;1032958.0;Almacen Central;0.0;102.0;316669.0;;;;;;NEVADO CONSTRUCTORA;Online;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-12-15;Guía de remisión - R;1032959.0;Almacen Central;0.0;106.0;316563.0;;;;;;H&R ELECTRICAL ENGINEERS S.A.C.;Online;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-12-14;Venta Tienda Sin Doc;1032960.0;Almacen Central;0.0;1423.0;315140.0;;;;;;ELCONSI;Online;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-12-19;Entrada por Producci;1032961.0;Almacen Central;6874.0;0.0;322014.0;;;;;;;;
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-12-20;Guía de remisión - R;1032962.0;Almacen Central;0.0;415.0;321599.0;;;;;;CIM;Online;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-12-22;Guía de remisión - R;1032963.0;Almacen Central;0.0;624.0;320975.0;;;;;;NEVADO CONSTRUCTORA;Presencial;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-12-18;Salida por Consumo;1032964.0;Almacen Central;0.0;644.0;320331.0;;;;;;SETECOM AIR;Online;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-12-17;Venta Tienda Sin Doc;1032965.0;Almacen Central;0.0;271.0;320060.0;;;;;;CIM;Online;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-12-21;Venta Tienda Sin Doc;1032966.0;Almacen Central;0.0;296.0;319764.0;;;;;;CIM;Online;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-12-19;Salida por Consumo;1032967.0;Almacen Central;0.0;302.0;319462.0;;;;;;SETECOM AIR;Presencial;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-12-18;Guía de remisión - R;1032968.0;Almacen Central;0.0;127.0;319335.0;;;;;;NEVADO CONSTRUCTORA;Online;Sector B
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-12-19;Salida por Consumo;1032969.0;Almacen Central;0.0;1524.0;317811.0;;;;;;NEVADO CONSTRUCTORA;Online;Sector A
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-12-24;Apertura;1032970.0;Almacen Central;2296.0;0.0;320107.0;;;;;;;;
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-12-25;Apertura;1032971.0;Almacen Central;2052.0;0.0;322159.0;;;;;;;;
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-12-25;Entrada por Producci;1032972.0;Almacen Central;2441.0;0.0;324600.0;;;;;;;;
CEO 001;CAJA OCTOG 100X40MM  1/2 (F. G. 0.75).;2025-12-30;Salida por Consumo;1032973.0;Almacen Central;0.0;277.0;324323.0;;;;;;H&R ELECTRICAL ENGINEERS S.A.C.;Online;Sector A
